Timestamp,Building_ID,Energy_Consumption (kWh),Temperature (°C),Humidity (%),Solar_Radiation (W/m²),Wind_Speed (m/s),Renewable_Generation (kWh),Grid_Price (cents/kWh),Demand_Response_Alert,Appliance_Usage_Index
01-02-2024 13:00,House_1,4.636583156001822,25.042409137590493,40.314628941679956,469.7086920876214,4.917491444477326,2.348543460438107,12.427602005385626,0,0.5620969946582495
01-02-2024 14:00,House_1,2.086514972422294,19.96757842588844,69.85469373586113,332.50497367479096,4.162818143283303,1.6625248683739549,10.590769584307218,0,0.8492366945064406
01-02-2024 15:00,House_1,1.781390380175397,29.52009712325103,50.37489827665277,14.612721099919511,2.594359903,0.073063605,8.365201769304125,0,0.9350814208657534
01-02-2024 16:00,House_1,2.399344199845845,23.736326206801042,77.84078848,451.1778568027544,2.800096205207211,2.255889284013772,8.941119583081743,0,0.17575110812810846
01-02-2024 17:00,House_1,0.7761714502500952,31.357791178450725,50.625838054660534,468.5361192475714,4.1083775403887195,2.342680596237857,19.000485398633543,0,0.4284727301493446
01-02-2024 18:00,House_1,3.3318606995654676,27.283034233981443,49.68962879318322,262.0022946595814,1.4642015685801626,1.3100114732979071,18.020970446177824,0,0.39584529965154336
01-02-2024 19:00,House_1,3.0328211990902134,30.450638956085783,44.411368436751594,0,2.6801085486407508,0,16.487448478583907,0,0.6474567390069902
01-02-2024 20:00,House_1,1.4034964139522006,16.72612025009052,58.62793649949106,0,1.2608325657031916,0,10.568762013309152,1,0.46225756804300233
01-02-2024 21:00,House_1,2.5602830281793847,22.99372099128533,76.48471125687027,0,1.6398046761832212,0,15.364426492887747,0,0.14213988284121803
01-02-2024 22:00,House_1,3.1876678030872303,19.14801200539528,55.22608182463591,0,4.395206744416836,0,18.926820456526453,1,0.5621015258054637
01-02-2024 23:00,House_1,3.014797724768996,18.50361787686599,70.72235523836154,0,4.564945023384971,0,19.236216131353117,0,0.5916004838904115
02-02-2024 00:00,House_1,1.4645486450690801,21.57282125448061,50.34621369548103,0,2.1497457940098332,0,14.613857326992706,0,0.5188286486848571
02-02-2024 01:00,House_1,0.9646208678729548,22.240164264566634,74.8730114,0,3.914662818440371,0,19.244360155362962,0,0.6727280622652995
02-02-2024 02:00,House_1,0.8496235868236948,24.200048422853655,77.07147071722453,0,2.4999331705853884,0,11.096134501507331,0,0.821399405
02-02-2024 03:00,House_1,3.3879824216477146,18.341847357003015,66.25776419199357,0,4.994711750131736,0,11.392939269652352,0,0.3813417156627372
02-02-2024 04:00,House_1,2.639432908410602,31.488544515317912,56.97417029532714,0,1.4343182439194933,0,14.944642035655132,0,0.20216783953389628
02-02-2024 05:00,House_1,4.107458973916325,23.082805366928916,54.553895976381334,0,4.541798591341829,0,16.542771546357585,0,0.16546566889987502
02-02-2024 06:00,House_1,2.3800582779460635,28.88373656939914,76.04056517673365,6.541282278790861,2.027062894683433,0.032706411393954304,18.51560198,0,0.490517531
02-02-2024 07:00,House_1,4.450012008495815,18.37675006311281,57.45848850573825,428.36069720082503,2.3023315409014025,2.1418034860041253,12.202521677290566,1,0.011649965647370863
02-02-2024 08:00,House_1,4.715238819457627,34.678247708103584,45.58137261934141,175.19766268639557,3.763882972133752,0.8759883134319779,10.409732672469676,1,0.6656745154101866
02-02-2024 09:00,House_1,2.9493858949728646,26.803269154626904,69.05841082,341.07970746964634,4.073010003920491,1.7053985373482317,10.76662964038967,0,0.8901786106301186
02-02-2024 10:00,House_1,1.5069628779869748,30.484520601643155,41.50190409035877,182.08763042525982,3.3761309940064077,0.9104381521262991,8.314177653191738,0,0.5787740618385205
02-02-2024 11:00,House_1,1.815688477885358,16.062679469111096,61.43424362122647,417.43757595194404,3.3081664838380997,2.0871878797597203,12.767557386985892,0,0.3016648837490601
02-02-2024 12:00,House_1,2.178478747762677,29.72548903108386,76.638388,124.04790671922255,3.8825324676532085,0.6202395335961127,19.572953226826044,0,0.29247749367551545
02-02-2024 13:00,House_1,3.1198697832928697,19.992291140146747,55.848154147703234,471.28694988024915,4.751904306264835,2.3564347494012456,15.616462983199234,0,0.083041523
02-02-2024 14:00,House_1,1.700781458207797,31.20684897129362,51.93013634570889,158.24746233924697,3.931839692279277,0.7912373116962348,15.403703465708006,0,0.8852218534775617
02-02-2024 15:00,House_1,3.2081315347840142,22.65888467145249,61.17963328056942,342.94773782148803,3.237311771673236,1.714738689,9.938542041588219,0,0.7569377164093827
02-02-2024 16:00,House_1,1.9389726974820607,15.592735859384533,63.960973949392624,54.12386471157138,4.436417387347552,0.2706193235578569,17.081816549445705,0,0.4893734513739716
02-02-2024 17:00,House_1,4.514780809472006,22.765857050116406,43.09351491413153,386.1522796328294,3.9201094458699584,1.930761398164147,16.302063989847795,0,0.6727246016958984
02-02-2024 18:00,House_1,0.7921796864107191,19.710099714440567,68.96549484340744,197.3395233692194,2.6316580716549534,0.986697617,14.86057877,0,0.14024716929092607
02-02-2024 19:00,House_1,0.7388917245323228,16.937649576291097,59.37745778751214,0,3.609534787826429,0,8.540422014,0,0.3084321415221236
02-02-2024 20:00,House_1,1.161211077276203,16.02486228824874,76.24366646674959,0,1.9763167031849052,0,19.293129534560183,1,0.8671104534499774
02-02-2024 21:00,House_1,2.605522188,32.66712469565549,47.03815496655783,0,3.2571248921873175,0,14.199228936009678,0,0.13816617180446866
02-02-2024 22:00,House_1,2.3924736325812033,30.74700533691831,50.684675616677666,0,1.935838725666966,0,12.451832149331992,0,0.5033587411880465
02-02-2024 23:00,House_1,4.653233795040891,17.24251214697047,62.103061259451415,0,4.565706301596618,0,19.51248220119691,0,0.9262068309369784
03-02-2024 00:00,House_1,3.0692749106270814,19.70920895146027,51.10024330935339,0,1.3497638554200972,0,19.927750393916128,0,0.18870561025277754
03-02-2024 01:00,House_1,0.9858195673053416,29.562753359852127,49.30918628,0,3.162060890148252,0,16.67929588740335,0,0.7386200928333428
03-02-2024 02:00,House_1,3.346900377563099,15.187203023834389,69.96273442743507,0,1.7232036035199507,0,11.272612526189508,0,0.2942913189888986
03-02-2024 03:00,House_1,2.743397095661742,33.04007340705462,43.656767856461556,0,3.1373556794540245,0,13.819090578101948,0,0.10485057367212336
03-02-2024 04:00,House_1,1.9871184134975588,33.21748281955409,72.82703846,0,1.643150102850505,0,13.756703703696772,0,0.064974308
03-02-2024 05:00,House_1,2.7667973833997377,17.942857474344592,63.45571308,0,1.8834886751645556,0,11.808786642916136,0,0.9807501157739528
03-02-2024 06:00,House_1,1.1023630009996166,24.03703018662395,74.19609888414604,426.2416251214807,4.9931778460086695,2.1312081256074036,11.657706352879789,0,0.075979355
03-02-2024 07:00,House_1,2.2564295350018964,15.076834291913151,55.53050420159687,2.258801811479083,3.1329560611904967,0.011294009057395415,14.87889637349302,0,0.37930317487665977
03-02-2024 08:00,House_1,2.1522836031237054,27.301740812719526,52.22685088697014,63.74068075219858,2.7130100474640133,0.3187034037609929,18.970623182646083,0,0.5206081163010442
03-02-2024 09:00,House_1,4.749257065362545,34.393728707338994,51.515887363551855,208.26624614015137,3.715589341192775,1.041331230700757,11.516733678539333,0,0.3632618959344194
03-02-2024 10:00,House_1,0.5321026071245517,23.712918688919867,71.06086343,18.858846919562524,4.991322660307869,0.094294235,12.525419021999028,0,0.31571558813275313
03-02-2024 11:00,House_1,4.94620687,28.915503773148423,74.40281978804445,189.67355740878168,4.259860929,0.9483677870439085,10.746501245632754,0,0.5232368559158379
03-02-2024 12:00,House_1,0.584137482,29.62082900419664,45.48871080270443,56.11496629273466,2.6396233340637525,0.2805748314636733,17.490235947880862,0,0.7537431233458246
03-02-2024 13:00,House_1,4.259054710906688,31.539788097584044,78.96169826678815,255.02591958784842,1.589133524595049,1.275129597939242,10.601618493365024,0,0.8011133722450051
03-02-2024 14:00,House_1,2.276258944260764,31.34613942308732,71.45191327960586,286.90979398920086,1.5608858377312744,1.4345489699460043,14.484002530725647,0,0.8619847529666609
03-02-2024 15:00,House_1,3.5283592177954435,23.691219267055743,48.55127212841997,360.7754083331278,3.797582194285406,1.8038770416656391,11.617463090975262,0,0.2141077793455649
03-02-2024 16:00,House_1,2.23763772,27.684423981412696,78.06054800288553,31.61826268377882,4.062483859956213,0.1580913134188941,19.02976623,0,0.7418456212839759
03-02-2024 17:00,House_1,1.6656405898870141,25.882503800884706,66.46498916014612,480.5598773773878,2.219533856975328,2.4027993868869393,19.495873507855993,0,0.9559583257516486
03-02-2024 18:00,House_1,4.184556976242624,30.813428666988294,79.21467375579043,118.70847302152421,2.119757888207818,0.593542365,17.813394750752042,0,0.3921692194630184
03-02-2024 19:00,House_1,3.9819461809400454,25.739493897498406,52.23987940794684,0,4.449893516823938,0,8.978419351966108,0,0.16397184268972598
03-02-2024 20:00,House_1,1.1343195966267672,20.883616703304735,42.141604830483686,0,2.6047193408623945,0,17.294083871100185,0,0.6196138204047943
03-02-2024 21:00,House_1,4.711164647409753,33.06484115272079,59.733127559523595,0,1.830645878,0,15.00879237000446,0,0.6881363911244706
03-02-2024 22:00,House_1,1.8933500090192577,16.351404875379245,74.21704976243007,0,2.199201376901348,0,9.840910530806916,0,0.071355256
03-02-2024 23:00,House_1,1.665502502011466,32.31779335470469,69.32088749507547,0,1.019425678707492,0,10.681886230901565,0,0.9409414979365315
04-02-2024 00:00,House_1,4.3120290872911315,19.508466109137494,52.93754859936825,0,1.3113121988939849,0,11.444713757105209,0,0.01610071
04-02-2024 01:00,House_1,2.6742527225976906,16.47712552500945,62.339225909858484,0,2.005170266175431,0,14.76371491270306,0,0.6934172601956478
04-02-2024 02:00,House_1,3.647228691871456,20.45978699005417,46.88517235668762,0,1.2570620811668904,0,12.156883486706896,0,0.35266128731223745
04-02-2024 03:00,House_1,3.7087499248956726,33.40976438842807,73.84974215515373,0,2.3240172446164142,0,19.81324866752039,1,0.1500417748189532
04-02-2024 04:00,House_1,1.4546762361123637,15.15657122698476,50.61780149051113,0,4.775678721,0,17.527941592700312,0,0.2975499691061495
04-02-2024 05:00,House_1,2.0094801483527247,26.102903759317453,57.051503381848875,0,4.433402663216942,0,15.673900862423675,0,0.2674296821379307
04-02-2024 06:00,House_1,1.747257194101616,16.613483453674235,54.315160440611976,379.75298779237556,3.491798332914454,1.898764938961878,11.421088856975656,0,0.022917370447284147
04-02-2024 07:00,House_1,1.0369539091050362,17.32986308,73.20610178297143,471.16365791785256,1.7771846142515648,2.355818289589263,13.350329257156858,1,0.2891683893682172
04-02-2024 08:00,House_1,1.2819356435074596,19.775760488151537,40.61537937342466,223.6610289206813,4.123559047816206,1.1183051446034065,19.83506475353056,0,0.6654422530260724
04-02-2024 09:00,House_1,1.7103905805478437,32.41225961974576,53.93750932809697,166.09069155005562,1.5707117589532658,0.8304534577502781,11.003661681249874,1,0.5884484398673447
04-02-2024 10:00,House_1,2.0920852857784054,27.65679545004292,59.94034782385927,229.12526602219407,2.2300799559448463,1.1456263301109704,12.222839978156957,0,0.9566614210335591
04-02-2024 11:00,House_1,4.458695973,20.889533038096257,72.39496397603752,333.0227777,4.049559816521201,1.6651138886908399,8.856531245043172,0,0.3048260331285342
04-02-2024 12:00,House_1,4.100781599046032,24.249910639148986,42.04042055,38.81896088575076,1.3636027944563414,0.19409480442875382,13.635059832766137,0,0.7394278723163263
04-02-2024 13:00,House_1,1.2292211359956955,19.497481431796416,78.39657879495556,57.97842004558162,3.667194619963754,0.2898921002279081,15.47225011,0,0.32794535254280965
04-02-2024 14:00,House_1,1.6145081730187578,29.67129512496661,51.87758584054433,344.61341548955784,2.6399778594813568,1.7230670774477892,18.038822619814233,0,0.7189114001397678
04-02-2024 15:00,House_1,1.2543067338559728,25.927709887812824,44.52452828950614,239.0988235339805,1.069266774782395,1.1954941176699025,17.803465409843458,0,0.2837848904941941
04-02-2024 16:00,House_1,1.1563289495061848,27.24245946,62.85176670628005,201.83293860690893,1.0250603142327992,1.0091646930345446,19.72162142052146,0,0.42894420132129674
04-02-2024 17:00,House_1,2.165838879358542,16.64720303628387,42.416022609605946,276.64863168995566,3.854634032182034,1.3832431584497784,14.918138523452384,0,0.6367600333806454
04-02-2024 18:00,House_1,4.688563456591924,33.066139849865024,46.81378448625648,191.72987546598458,3.120477653302791,0.958649377,10.070442097313645,0,0.21600011067767255
04-02-2024 19:00,House_1,4.5526613983599145,21.79734799882113,78.05851864174181,0,1.1982330911829866,0,11.187387468608845,1,0.8712628762150655
04-02-2024 20:00,House_1,3.835418346,23.067594017550746,79.34233612943535,0,4.148553554760521,0,11.935362256738259,0,0.12673870920251962
04-02-2024 21:00,House_1,3.482773457077317,15.985884724937629,70.69359771272372,0,1.1140636144269802,0,19.978031070746315,0,0.49354408713775033
04-02-2024 22:00,House_1,3.7609399622697923,23.284556639618444,74.69080596892171,0,4.833890326962436,0,9.331219816759653,0,0.5813071269854444
04-02-2024 23:00,House_1,0.9768431633988288,34.279674166120515,50.09733086128662,0,1.533747608169346,0,12.368416662164867,0,0.109000865
05-02-2024 00:00,House_1,2.3340732202435537,16.217692953448836,76.32068986,0,4.018652241572249,0,13.95839650541456,0,0.23993898956728987
05-02-2024 01:00,House_1,0.6264797749322373,19.319604943573765,50.76048171406259,0,4.213235634,0,15.805150758362489,1,0.7116059431688412
05-02-2024 02:00,House_1,4.7075655654035415,31.717410365161477,64.26503992432322,0,2.0688990856240173,0,18.69108715,0,0.4775081168771115
05-02-2024 03:00,House_1,4.1365381334481786,25.099964279283036,45.36388299251742,0,2.5383322060939375,0,16.40281183,0,0.7225798443377429
05-02-2024 04:00,House_1,0.7492124277949035,31.224240489295347,77.58530334974397,0,2.625365767447441,0,19.050465210459823,0,0.9766769671038467
05-02-2024 05:00,House_1,3.466731012679883,31.299049564602853,60.98662557277421,0,4.8188090895754145,0,8.010394426784584,1,0.2803418114945341
05-02-2024 06:00,House_1,4.482529043036651,26.217209925425436,51.50029812771671,395.2339938901178,3.638075704371597,1.976169969450589,15.227259006620933,0,0.4913744104518134
05-02-2024 07:00,House_1,1.2789736149042872,33.58985675797927,77.69830131725371,24.459135725408142,4.875931239229092,0.12229567862704072,9.777075526970753,0,0.9116998392109928
05-02-2024 08:00,House_1,2.249413140679403,21.474328965628594,45.909161937238736,218.6128525755732,3.879283642874909,1.0930642628778662,12.067461388604322,0,0.9061542515824839
05-02-2024 09:00,House_1,0.8799659452158373,18.242130492057104,75.84845226060017,88.64430026648063,4.107185375,0.4432215013324031,16.615081940384634,0,0.1892472710989933
05-02-2024 10:00,House_1,2.1834594037852155,17.270553924462256,75.84444015207151,118.89273938061545,4.932399894851239,0.5944636969030773,8.611271689810032,0,0.11711236303140182
05-02-2024 11:00,House_1,1.346924577656479,20.18422617956304,71.52668900241149,149.7532681704139,3.411581497395486,0.7487663408520695,12.303003541928902,0,0.3962404839654935
05-02-2024 12:00,House_1,1.4185438182385273,31.59419628336451,53.57115704,445.1483890478761,2.5146971188973444,2.2257419452393807,19.298967570020512,0,0.019129066
05-02-2024 13:00,House_1,1.9882721149081695,18.646841187217653,79.12064443395833,197.46011971892185,4.833872351352603,0.9873005985946093,11.461546938557861,1,0.481640649
05-02-2024 14:00,House_1,4.065052081712542,27.893750459956124,60.50445864205082,487.0456309382773,1.3745121756665193,2.4352281546913868,18.90535544,1,0.872936129
05-02-2024 15:00,House_1,4.8701459729912076,23.85737093148581,72.00076751934554,495.9084858021669,2.198844774008422,2.4795424290108348,8.521727732552351,1,0.2151361690424275
05-02-2024 16:00,House_1,2.1384365146091624,31.259245199784033,53.75675728134272,348.4078619,4.960844429,1.7420393097434252,18.070401167863615,0,0.9199909420499162
05-02-2024 17:00,House_1,4.543018318446599,26.23798005124176,56.64760431559266,204.6268092375671,4.073235610763095,1.0231340461878355,9.669249275609026,0,0.15573944803612216
05-02-2024 18:00,House_1,1.4748785056373805,29.592615168613357,75.83838056567805,236.5047232469753,4.0949166223030655,1.1825236162348765,19.165207013480547,0,0.6228187681698983
05-02-2024 19:00,House_1,1.9298400382113248,23.742431333558393,61.52576178347641,0,3.6210083441039482,0,19.413861426637084,0,0.19360996667235186
05-02-2024 20:00,House_1,2.1932018325932794,30.277845021232796,79.14847592237328,0,1.6264711005397214,0,8.055579160729753,0,0.7649556226077762
05-02-2024 21:00,House_1,4.312228421441558,32.06806084101792,61.49729508633314,0,2.0736687344218048,0,14.658185256767917,0,0.3471383939386756
05-02-2024 22:00,House_1,1.4392741043822548,33.50146231,55.628292019415966,0,3.6614778833612838,0,16.781130660676197,1,0.9198818734652541
05-02-2024 23:00,House_1,3.2285732386388992,22.91056466245655,72.68112771021775,0,1.372804915606113,0,9.664457001,0,0.2381694256245821
06-02-2024 00:00,House_1,3.433934917191046,24.42145539633394,47.41016260052676,0,3.386926964904002,0,16.207172163910688,0,0.9481799016847798
06-02-2024 01:00,House_1,2.8820382687008173,16.44437828314354,68.63355849797512,0,4.803241773721906,0,16.400586820936006,0,0.3010404568273124
06-02-2024 02:00,House_1,1.4820337896276887,34.654401979260996,50.04643206982092,0,3.8267092324638137,0,15.155590027834311,0,0.9220892435790383
06-02-2024 03:00,House_1,0.7164243203112841,25.08266158633642,44.500401378935976,0,3.6708163028150316,0,13.85317413508251,0,0.8040547469178551
06-02-2024 04:00,House_1,2.132296376103014,19.62533486329888,68.66165806867126,0,2.3704710031652527,0,12.133891014999147,0,0.8400289834857518
06-02-2024 05:00,House_1,2.131856692203574,23.658840286632447,48.55499350673187,0,2.468797811462959,0,9.913079818430035,0,0.650067619
06-02-2024 06:00,House_1,3.554926582031821,30.997711219897752,40.35935017910269,324.2511729272319,1.0831583557719568,1.6212558646361594,19.53677494079662,0,0.22747370303930325
06-02-2024 07:00,House_1,1.0044316673632812,28.878796849244733,41.03864145644427,126.39576819945958,4.918912378009545,0.631978841,11.820982509524994,0,0.050985745
06-02-2024 08:00,House_1,4.082420146545015,20.69993429886777,52.92772474889894,96.01702289907088,2.5973877032849875,0.4800851144953544,16.59575078894182,0,0.8563829337260785
06-02-2024 09:00,House_1,1.934402049914964,23.038956631730453,75.00573308190594,43.95957479984042,3.1835753876947788,0.2197978739992021,12.265483214523563,0,0.6290307258779695
06-02-2024 10:00,House_1,3.1569246776900317,17.433272030577665,58.31610354355301,237.92691191663135,1.6495239229684873,1.1896345595831568,8.645928227039894,0,0.5093130888510834
06-02-2024 11:00,House_1,2.5840983941652205,30.379212624776873,69.03392396686526,120.80426076212869,4.747334852125306,0.6040213038106435,17.069099207491803,0,0.9827720590189116
06-02-2024 12:00,House_1,4.043388948949824,27.340854531588217,65.58414892355023,21.634332782460962,1.8164375544663267,0.10817166391230482,11.207203291720552,0,0.20596975497926018
06-02-2024 13:00,House_1,0.9150862787687719,22.52443004185629,49.48083340005233,424.7241514979376,3.2901098607654595,2.123620757489688,11.114316923598988,0,0.8785871673290051
06-02-2024 14:00,House_1,1.8226006646704933,16.80217046879529,74.32382353385952,443.55433676521045,3.4861370025357847,2.217771683826052,19.507736364430794,0,0.25146144764379874
06-02-2024 15:00,House_1,1.5664372669378135,22.316902869206793,71.42501134640068,403.8788421646424,2.8590195092978425,2.019394210823212,8.767456362093787,0,0.8629202850985822
06-02-2024 16:00,House_1,4.428032199611657,30.762710926460734,50.29260635234327,1.691058369615972,2.482086947425789,0.008455292,9.164533237356594,0,0.2951117862958125
06-02-2024 17:00,House_1,1.5286124611638383,21.472324339739174,59.220694960015265,264.7046077383602,4.7177317762850315,1.323523038691801,13.02957176554495,0,0.9738814890523347
06-02-2024 18:00,House_1,2.160293371571367,20.333669422870823,48.14183601150284,172.6492977,2.298638637649649,0.863246489,15.249513779250176,0,0.37616005479824244
06-02-2024 19:00,House_1,2.2731184382003367,26.170362917801288,62.28610830772818,0,4.522497924,0,17.128462795945975,1,0.661610071
06-02-2024 20:00,House_1,1.2455980532979374,22.47361140645205,73.55413896516355,0,4.375210848549074,0,11.330067143224204,0,0.6138278438972258
06-02-2024 21:00,House_1,4.966183186271636,25.200716271312846,49.200041879108106,0,4.783899730368508,0,12.053875916187998,0,0.7994553291500776
06-02-2024 22:00,House_1,2.678028706,25.234828523829655,75.35855592584392,0,1.5741816308983712,0,9.886896868641154,0,0.15757447335693475
06-02-2024 23:00,House_1,3.0033971337834453,17.26604980152541,50.385394130123515,0,4.608867988570472,0,13.192213597876048,0,0.058916901
07-02-2024 00:00,House_1,0.5561474286690964,32.998850955313856,48.100179278817706,0,2.956803245671277,0,8.987414489560228,0,0.016984289
07-02-2024 01:00,House_1,1.9416569857929422,32.98740498987086,49.20282194548735,0,4.8321889999559104,0,15.067965591719604,0,0.8395654798481926
07-02-2024 02:00,House_1,3.9922233529947024,26.958589840277064,50.35255548290382,0,3.715587241060553,0,9.630110364299117,0,0.30620042681175286
07-02-2024 03:00,House_1,2.4587518128879244,29.184403769000642,58.313480571822566,0,4.301726038724729,0,15.860490664205114,0,0.9071751143438883
07-02-2024 04:00,House_1,1.936118989518983,29.069254382014844,45.13534754299475,0,1.284372993,0,11.49718635702067,0,0.567334523
07-02-2024 05:00,House_1,3.993305412867587,25.75956316548828,74.71000248420071,0,3.219839920273191,0,16.35380913204702,0,0.4167459726750824
07-02-2024 06:00,House_1,1.2640330071469328,19.870109071593337,42.796076321573906,484.4543464312796,1.7625836080329136,2.422271732156398,14.715804632737008,0,0.7793396044559312
07-02-2024 07:00,House_1,2.122024794894968,32.08270940936588,56.297812175255146,270.13707028940206,4.403304427275662,1.3506853514470103,12.001241135044479,0,0.6972551366350143
07-02-2024 08:00,House_1,4.6577024312361495,34.90795560508145,67.40335231368364,199.43475598037747,4.137328136191277,0.9971737799018874,17.54599528338122,0,0.7361365507993725
07-02-2024 09:00,House_1,0.7107860669127497,24.058132242774864,57.18215769,140.88308308817892,1.9539544664048236,0.7044154154408946,10.14701232341244,0,0.9129089655124226
07-02-2024 10:00,House_1,1.0690199904860647,28.894177523547892,65.70622459450021,288.3190845,4.631749279330251,1.441595422330305,9.704739535717943,0,0.46010812271852086
07-02-2024 11:00,House_1,4.024319191439815,30.661249444740015,57.32918862285719,433.2841327826612,4.358996212495178,2.166420663913306,14.076878644542976,0,0.8341105074201315
07-02-2024 12:00,House_1,2.9464804270985567,28.712938188866048,51.80374429934851,181.96824952552055,1.8363751984586472,0.9098412476276028,13.990169036857953,0,0.850668651
07-02-2024 13:00,House_1,3.529509149926802,15.60171804895829,66.11105294,235.3237222,4.2538202452884795,1.176618610935985,9.838080150764847,0,0.20369731610242747
07-02-2024 14:00,House_1,2.339840202363755,20.95100439991677,68.30515714,337.5114100460381,1.4019303034658135,1.6875570502301906,8.841656047234467,0,0.3877222067549019
07-02-2024 15:00,House_1,3.4731465267807202,34.11184297010419,51.61707922548918,296.19674052744966,2.258351363,1.4809837026372483,13.151108664877409,1,0.7781429899922975
07-02-2024 16:00,House_1,0.8085371446102553,24.497700853610013,59.236252790858096,22.382981546517687,1.2208318073450166,0.11191490773258844,17.885712005000162,0,0.35441906963052583
07-02-2024 17:00,House_1,4.668245634382471,17.689241727931634,50.351740609867136,248.62041683991671,4.873827272861888,1.2431020841995837,18.268347560964145,0,0.26749912864384295
07-02-2024 18:00,House_1,1.939522409,15.878982015719647,77.37471005586795,155.0393130839544,2.7566071281383904,0.775196565,12.107967892772962,1,0.8351261924671888
07-02-2024 19:00,House_1,2.583893350372584,21.58380053528531,51.27096792250005,0,3.6629883479441605,0,19.76461240876417,0,0.7598465901128754
07-02-2024 20:00,House_1,2.2882923771612735,30.83108031,67.34099680493418,0,3.7209082116700496,0,12.087742925606786,0,0.5135675235311591
07-02-2024 21:00,House_1,3.670046271931164,23.22247947979648,70.98927744636873,0,2.786223985256328,0,11.072138296542054,1,0.5554481322872629
07-02-2024 22:00,House_1,2.0820252612192296,19.427435767098622,63.65078109013934,0,2.668849454070523,0,16.589967672009315,0,0.4955097322962365
07-02-2024 23:00,House_1,1.7645063085203951,20.65133715921776,68.14695571190347,0,3.7411311516509778,0,10.365035243207446,0,0.18662441430991739
08-02-2024 00:00,House_1,1.0289416041070183,28.77947517502922,55.952055978008715,0,4.938710372229313,0,17.43440612153907,0,0.22324694809234724
08-02-2024 01:00,House_1,0.6385523007065956,28.99960835,61.17193315401872,0,3.781528864147297,0,17.480400765683978,0,0.6710309750657497
08-02-2024 02:00,House_1,1.5045055181259317,24.176572378137934,76.49691103,0,3.7806597923267318,0,16.76581753363446,0,0.6259566901499988
08-02-2024 03:00,House_1,2.5932424052998004,25.358505178677206,49.32775505296945,0,4.101739682705293,0,8.433058411939594,1,0.5778721102010778
08-02-2024 04:00,House_1,4.870663928545992,31.155107050765135,56.586558527496265,0,2.453819880351613,0,19.607176479507913,0,0.5358596584536194
08-02-2024 05:00,House_1,3.486845969889066,31.94386630324819,46.59916441893951,0,2.3233728291525906,0,10.654143905583076,0,0.04911984
08-02-2024 06:00,House_1,1.485396361998513,25.76166248569688,67.09089259038555,266.5957683427821,2.430701437196248,1.3329788417139106,19.854483947219467,0,0.15636398808759122
08-02-2024 07:00,House_1,1.7061497062103355,25.540989761347642,61.98432090330064,58.52287942845125,2.8304801840465035,0.29261439714225623,14.22713789827758,0,0.8869957092619772
08-02-2024 08:00,House_1,4.224608019399584,34.645440237530494,50.33326802229486,20.002411766729068,1.7044283868243246,0.10001205883364535,15.768798034713086,0,0.7855195416627427
08-02-2024 09:00,House_1,3.064026182356284,20.865787696550534,58.43815746381455,29.262647346536998,2.345016075074673,0.14631323673268498,11.040324842276435,1,0.801446354
08-02-2024 10:00,House_1,4.275166962068774,33.637149666357985,41.42282879212863,349.1093250838227,4.993095373381713,1.7455466254191134,14.856827800453724,0,0.7237855161589606
